5892,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.acceptcharsetheader,False,False
5900,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.getemptyparameter,False,False
5916,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.postwithescapedvarargsqueryparams,False,False
5927,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.uploadprogresssendreader,True,True
5897,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.chunkpost,False,True
5896,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.cachecontrolheader,False,False
5910,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.httpstrust,True,False
5924,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.senderrorclosestream,True,False
5926,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.uploadprogresssend,True,True
5906,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.gettooutputbody,False,False
5908,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.geturlencodedwithunicode,False,False
5918,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.putwithescapedmappedqueryparams,False,False
5921,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.receivefile,False,True
5894,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.appendvarargsqueryparamswithpath,True,False
5913,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.malformedintheader,False,False
5914,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.noerror,False,False
5920,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.receiveappendable,False,False
5922,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.receiveprintstream,False,True
5923,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.requestcontenttypeemptycharset,False,False
5893,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.appendnullmappedqueryparams,True,False
5899,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.deleteempty,False,False
5901,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.geterror,False,False
5905,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.getreaderwithcharset,False,True
5917,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.putempty,False,False
5911,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.ifnonematchheader,False,False
5912,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.locationheader,False,False
5919,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.putwithvarargsqueryparams,False,False
5925,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.singlesslsocketfactory,True,False
5895,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.appendwithnullvaragsqueryparamvalues,True,False
5907,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.geturlempty,False,False
5909,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.getwithmappedqueryparams,False,False
5898,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.dateheader,False,False
5902,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.getmissingparameter,False,False
5903,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.getparameterfrommissingheader,False,False
5904,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.getquotedparameters,False,False
5915,14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.nulluploadprogress,False,True
