idProject,nameProject,productionClass,testCase,NRDB,NRF,isMysteryGuest,isMysteryGuestManual
7,pippo,ControllerRegistry,ro.pippo.controller.controllerregistrytest.testwithoutpath,0.0,0.0,False,False
7,pippo,ControllerRegistry,ro.pippo.controller.controllerregistrytest.testwithpathwithmultivalue,0.0,0.0,False,False
7,pippo,ControllerRegistry,ro.pippo.controller.controllerregistrytest.testwithpathwithsinglevalue,0.0,0.0,False,False
7,pippo,AbstractTemplateEngine,ro.pippo.core.abstracttemplateenginetest.shouldgetlanguageordefaultforspecifiedroutecontextfromapplicationlanguages,7.0,7.0,True,False
7,pippo,DefaultErrorHandler,ro.pippo.core.defaulterrorhandlertest.testpipporuntimeexceptionhandlercalledifpresent,2.0,2.0,True,False
7,pippo,DefaultUriMatcher,ro.pippo.core.defaulturimatchertest.testuriforwithsplat,0.0,0.0,False,False
7,pippo,ParameterValue,ro.pippo.core.parametervaluetest.testbigdecimalptbr,0.0,0.0,False,False
7,pippo,ParameterValue,ro.pippo.core.parametervaluetest.testdoubledefaultlocale,0.0,0.0,False,False
7,pippo,ParameterValue,ro.pippo.core.parametervaluetest.testencodedarray,0.0,0.0,False,False
7,pippo,ParameterValue,ro.pippo.core.parametervaluetest.testencodedarraylist,0.0,0.0,False,False
7,pippo,ParameterValue,ro.pippo.core.parametervaluetest.testencodedarraylist3,0.0,0.0,False,False
7,pippo,ParameterValue,ro.pippo.core.parametervaluetest.testintegerhashset,0.0,0.0,False,False
7,pippo,ParameterValue,ro.pippo.core.parametervaluetest.testintegers,0.0,0.0,False,False
7,pippo,ParameterValue,ro.pippo.core.parametervaluetest.testintegertreeset,0.0,0.0,False,False
7,pippo,ParameterValue,ro.pippo.core.parametervaluetest.testsqltimestamp,0.0,0.0,False,False
7,pippo,ParameterValue,ro.pippo.core.parametervaluetest.teststring,0.0,0.0,False,False
7,pippo,PathRegexBuilder,ro.pippo.core.pathregexbuildertest.testincludeant,0.0,0.0,False,False
7,pippo,PathRegexBuilder,ro.pippo.core.pathregexbuildertest.testmultiincludeantwithsameregex,0.0,0.0,False,False
7,pippo,PathRegexBuilder,ro.pippo.core.pathregexbuildertest.testmultipathparameter,0.0,0.0,False,False
7,pippo,PippoSettings,ro.pippo.core.pipposettingstest.testgetnumber,0.0,0.0,False,False
7,pippo,Request,ro.pippo.core.requesttest.createentitytest,0.0,0.0,False,False
7,pippo,Response,ro.pippo.core.responsetest.testresetresponse,0.0,0.0,False,False
7,pippo,DefaultRouter,ro.pippo.core.route.defaultroutertest.testaddroute,0.0,0.0,False,False
