,idProject,nameProject,productionClass,testCase,isTestRedundancy,isTestRedundancyManual,prediction
1,1.0,helios,AgentParser,com.spotify.helios.agent.agentparsertest.testvalidateargument,False,False,True
2,1.0,helios,Agent,com.spotify.helios.agent.agenttest.verifyclosedoesnotstopjobs,False,False,True
12,1.0,helios,TaskHistoryWriter,com.spotify.helios.agent.taskhistorywritertest.testwritewithzookeeperdown,False,False,True
33,1.0,helios,RollingUpdateCommand,com.spotify.helios.cli.command.rollingupdatecommandtest.testrollingupdateasyncjson,False,False,True
39,1.0,helios,GoogleCredentialsAccessTokenSupplier,com.spotify.helios.client.googlecredentialsaccesstokensuppliertest.testgetwithcredentials,False,False,True
48,1.0,helios,HostSelector,com.spotify.helios.common.descriptors.hostselectortest.testnotinoperatoremptyset,False,False,True
61,1.0,helios,Resolver,com.spotify.helios.common.resolvertest.testsupplierwithhttpfallback,False,False,True
64,1.0,helios,DeploymentGroup,com.spotify.helios.master.deploymentgrouptest.testupdatefailedhostschangeddeploymentgrouphosts,False,False,True
66,1.0,helios,TotalHealthCheckGauge,com.spotify.helios.master.metrics.totalhealthcheckgaugetest.testonefails,False,False,True
92,1.0,helios,ZooKeeperRegistrarService,com.spotify.helios.servicescommon.zookeeperregistrarservicetest.testshutdown,False,False,True
95,1.0,helios,DeploymentGroup,com.spotify.helios.system.deploymentgrouptest.testrollingupdateperformance,False,False,True
9,1.0,helios,Supervisor,com.spotify.helios.agent.supervisortest.verifysupervisorstopsdockercontainerwithconfiguredkilltime,False,False,True
14,1.0,helios,TaskMonitor,com.spotify.helios.agent.taskmonitortest.verifymonitorpropagatesimagemissing,False,False,True
21,1.0,helios,DeploymentGroupStatusCommand,com.spotify.helios.cli.command.deploymentgroupstatuscommandtest.testdeploymentgroupstatuswitherror,False,False,True
29,1.0,helios,PortMappingParser,com.spotify.helios.cli.command.portmappingparsertest.testparseportmappinggoodspecs,False,False,True
44,1.0,helios,HealthCheck,com.spotify.helios.common.descriptors.healthchecktest.testhttpwithoutport,False,False,True
53,1.0,helios,Job,com.spotify.helios.common.descriptors.jobtest.verifysha1id,False,False,True
59,1.0,helios,JobValidator,com.spotify.helios.common.jobvalidatortest.testvalidnamespass,False,False,False
62,1.0,helios,HeliosSoloIT,com.spotify.helios.heliossoloit.testservicediscovery,False,False,True
94,1.0,helios,DeploymentGroup,com.spotify.helios.system.deploymentgrouptest.testrollingupdatemigrate,False,False,True
102,1.0,helios,DefaultDeployer,com.spotify.helios.testing.defaultdeployertest.testtryagainonhostdown,False,False,True
105,1.0,helios,HostPickingStrategies,com.spotify.helios.testing.hostpickingstrategiestest.testdeterministic,False,False,True
6,1.0,helios,FlapController,com.spotify.helios.agent.flapcontrollertest.testenterandexitflapping,False,False,True
24,1.0,helios,HostListCommand,com.spotify.helios.cli.command.hostlistcommandtest.testselectorslurping,False,False,True
25,1.0,helios,JobCreateCommand,com.spotify.helios.cli.command.jobcreatecommandtest.testaddmetadatafromjsonfile,False,False,True
26,1.0,helios,JobCreateCommand,com.spotify.helios.cli.command.jobcreatecommandtest.testjobcreatecommandfailswithinvalidfilepath,False,False,True
37,1.0,helios,AuthenticatingHttpConnector,com.spotify.helios.client.authenticatinghttpconnectortest.testaccesstoken_responseisok,False,False,True
52,1.0,helios,Job,com.spotify.helios.common.descriptors.jobtest.verifycanparsejobwithmissingenv,False,False,True
56,1.0,helios,TaskStatus,com.spotify.helios.common.descriptors.taskstatustest.testserializationofenvironment,False,False,True
60,1.0,helios,Json,com.spotify.helios.common.jsontest.testobjectsha1,False,False,True
84,1.0,helios,RuleBasedZooKeeperAclProvider,com.spotify.helios.servicescommon.rulebasedzookeeperaclprovidertest.testnomatchingrules,False,False,True
90,1.0,helios,FastForwardReporter,com.spotify.helios.servicescommon.statistics.fastforwardreportertest.testmeter,False,False,True
96,1.0,helios,DeploymentGroup,com.spotify.helios.system.deploymentgrouptest.testrollingupdatewithtoken,False,False,True
20,1.0,helios,DeploymentGroupInspectCommand,com.spotify.helios.cli.command.deploymentgroupinspectcommandtest.testdeploymentgroupinspectcommandjson,False,False,True
22,1.0,helios,HostListCommand,com.spotify.helios.cli.command.hostlistcommandtest.testinvalidstatusthrowserror,False,False,True
34,1.0,helios,RollingUpdateCommand,com.spotify.helios.cli.command.rollingupdatecommandtest.testrollingupdatefailed,False,False,True
38,1.0,helios,Endpoints,com.spotify.helios.client.endpointstest.testsupplierfactory,False,False,True
42,1.0,helios,RetryingRequestDispatcher,com.spotify.helios.client.retryingrequestdispatchertest.testsuccess,False,False,True
43,1.0,helios,HealthCheck,com.spotify.helios.common.descriptors.healthchecktest.testexechealthcheckbuilder,False,False,True
46,1.0,helios,HostSelector,com.spotify.helios.common.descriptors.hostselectortest.testinoperatorserialization,False,False,False
49,1.0,helios,HostSelector,com.spotify.helios.common.descriptors.hostselectortest.testparseallowedcharacters,False,False,True
63,1.0,helios,HeliosSoloIT,com.spotify.helios.heliossoloit.testtcphealthcheck,False,False,True
78,1.0,helios,RollingUpdatePlanner,com.spotify.helios.rollingupdate.rollingupdateplannertest.testserialrollout,False,False,True
89,1.0,helios,FastForwardReporter,com.spotify.helios.servicescommon.statistics.fastforwardreportertest.testhistogram,False,False,True
7,1.0,helios,Supervisor,com.spotify.helios.agent.supervisortest.verifydockerexceptionsetstaskstatustofailed,False,False,False
27,1.0,helios,JobCreateCommand,com.spotify.helios.cli.command.jobcreatecommandtest.testlabelsfromjsonfile,False,False,False
30,1.0,helios,PortMappingParser,com.spotify.helios.cli.command.portmappingparsertest.testparseportmappings,False,False,False
40,1.0,helios,HeliosClient,com.spotify.helios.client.heliosclienttest.listhostsfilterbynamepattern,False,False,False
58,1.0,helios,JobValidator,com.spotify.helios.common.jobvalidatortest.testjobfromjsonwithinvalidregistration,False,False,False
70,1.0,helios,DeploymentGroupResource,com.spotify.helios.master.resources.deploymentgroupresourcetest.testrollingupdatejobdoesnotexist,False,False,False
71,1.0,helios,HostsResource,com.spotify.helios.master.resources.hostsresourcetest.listhosts,False,False,False
73,1.0,helios,HostsResource,com.spotify.helios.master.resources.hostsresourcetest.listhostsselectorfiltermissingstatus,False,False,False
80,1.0,helios,PersistentPathChildrenCache,com.spotify.helios.servicescommon.coordination.persistentpathchildrencachetest.verifylistenercalledonnodechange,False,False,False
93,1.0,helios,DeploymentGroup,com.spotify.helios.system.deploymentgrouptest.testremovingagenttagundeploysjob,False,False,False
107,1.0,helios,LoggingLogStreamFollower,com.spotify.helios.testing.logginglogstreamfollowertest.testtwolinesnonewline,False,False,False
4,1.0,helios,AgentZooKeeperRegistrar,com.spotify.helios.agent.agentzookeeperregistrartest.alreadyregistered_samehostid,False,False,False
17,1.0,helios,TaskRunner,com.spotify.helios.agent.taskrunnertest.testpulltimeoutvariation,False,False,False
23,1.0,helios,HostListCommand,com.spotify.helios.cli.command.hostlistcommandtest.testpatternfilter,False,False,False
35,1.0,helios,RollingUpdateCommand,com.spotify.helios.cli.command.rollingupdatecommandtest.testrollingupdatefailsonrollouttimeout,False,False,False
50,1.0,helios,HostSelector,com.spotify.helios.common.descriptors.hostselectortest.testparsenotequals,False,False,False
75,1.0,helios,JobsResource,com.spotify.helios.master.resources.jobsresourcetest.testcreatejobwithpartialrolloutoptions,False,False,False
79,1.0,helios,PersistentPathChildrenCache,com.spotify.helios.servicescommon.coordination.persistentpathchildrencachetest.verifylistenercalledonnodeadd,False,False,False
82,1.0,helios,ZooKeeperUpdatingPersistentDirectory,com.spotify.helios.servicescommon.coordination.zookeeperupdatingpersistentdirectorytest.verifyrecoversfrombackuprestoreoffline,False,False,False
86,1.0,helios,FastForwardReporter,com.spotify.helios.servicescommon.statistics.fastforwardreportertest.testattributesincludeheliosversion,False,False,False
87,1.0,helios,FastForwardReporter,com.spotify.helios.servicescommon.statistics.fastforwardreportertest.testcounter,False,False,False
103,1.0,helios,HeliosSoloDeployment,com.spotify.helios.testing.heliossolodeploymenttest.testconfighasgooglecontainerregistrycredentials,False,False,False
5,1.0,helios,DockerHealthChecker,com.spotify.helios.agent.dockerhealthcheckertest.testtimeouts,False,False,False
16,1.0,helios,TaskMonitor,com.spotify.helios.agent.taskmonitortest.verifymonitorusesflapcontroller,False,False,False
18,1.0,helios,CliParser,com.spotify.helios.cli.cliparsertest.testcomputetargetssingleendpoint,False,False,False
47,1.0,helios,HostSelector,com.spotify.helios.common.descriptors.hostselectortest.testnotinoperator,False,False,False
51,1.0,helios,Job,com.spotify.helios.common.descriptors.jobtest.testhasexternalports,False,False,False
57,1.0,helios,JobValidator,com.spotify.helios.common.jobvalidatortest.testinvalidimagesfail,False,False,False
67,1.0,helios,OldJobReaper,com.spotify.helios.master.reaper.oldjobreapertest.jobdeployedwithhistorylastusedrecentlynotreaped,False,False,False
72,1.0,helios,HostsResource,com.spotify.helios.master.resources.hostsresourcetest.listhostsnameandselectorfilter,False,False,False
83,1.0,helios,RuleBasedZooKeeperAclProvider,com.spotify.helios.servicescommon.rulebasedzookeeperaclprovidertest.testdefaultacl,False,False,False
99,1.0,helios,HealthCheck,com.spotify.helios.system.healthchecktest.testhttp,False,False,False
104,1.0,helios,HeliosSoloDeployment,com.spotify.helios.testing.heliossolodeploymenttest.testundeployleftoverjobs,False,False,False
0,1.0,helios,AddExtraHostContainerDecorator,com.spotify.helios.agent.addextrahostcontainerdecoratortest.invalidargument,False,False,False
3,1.0,helios,Agent,com.spotify.helios.agent.agenttest.verifyreactorisupdatedwhenlisteneriscalled,False,False,False
10,1.0,helios,TaskConfig,com.spotify.helios.agent.taskconfigtest.testregistrationwithhttphealthcheck,False,False,False
11,1.0,helios,TaskHistoryWriter,com.spotify.helios.agent.taskhistorywritertest.testsimpleworkage,False,False,False
13,1.0,helios,TaskHistoryWriter,com.spotify.helios.agent.taskhistorywritertest.testwritewithzookeeperdownandinterveningcrash,False,False,False
45,1.0,helios,HealthCheck,com.spotify.helios.common.descriptors.healthchecktest.testtcphealthcheckbuilder,False,False,False
65,1.0,helios,TotalHealthCheckGauge,com.spotify.helios.master.metrics.totalhealthcheckgaugetest.testallhealthy,False,False,False
77,1.0,helios,RollingUpdateOpFactory,com.spotify.helios.rollingupdate.rollingupdateopfactorytest.testtransitiontofailed,False,False,False
97,1.0,helios,Deployment,com.spotify.helios.system.deploymenttest.test,False,False,False
100,1.0,helios,VersionResponseFilter,com.spotify.helios.system.versionresponsefiltertest.testmajorversion,False,False,False
101,1.0,helios,DefaultDeployer,com.spotify.helios.testing.defaultdeployertest.testfailsonalldown,False,False,False
