Type,Project,ModelBalance,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
within,alien4cloud,adaboost,0.0,2.0,73.0,6.0,0.0,0.0,0.902777777777778,0.0236111111111111,0.0,-0.0125,0.3888888888888889
within,alien4cloud,decisiontree,0.0,4.0,71.0,6.0,0.0,0.0,0.8777777777777779,0.0486111111111111,0.0,-0.0125,0.4868055555555555
within,alien4cloud,multilayerperceptron,0.0,1.0,74.0,6.0,0.0,0.0,0.915277777777778,0.0111111111111111,0.0,-0.0125,0.44125
within,alien4cloud,naivebayes,0.0,9.0,66.0,6.0,0.0,0.0,0.8180555555555555,0.1083333333333333,0.0,-0.0753932175950278,0.28125
within,alien4cloud,randomforest,0.0,3.0,72.0,6.0,0.0,0.0,0.8902777777777778,0.0361111111111111,0.0,-0.0125,0.4583333333333333
within,alien4cloud,svm,0.0,0.0,75.0,6.0,0.0,0.0,0.9263888888888888,0.0,0.0,0.0,0.3791666666666667
within,c2mon,adaboost,0.0,7.0,141.0,20.0,0.0,0.0,0.8397058823529411,0.0411764705882352,0.0,-0.0589768797920971,0.1129273504273504
within,c2mon,decisiontree,0.0,11.0,137.0,20.0,0.0,0.0,0.8154411764705882,0.0654411764705882,0.0,-0.0869041293342289,0.1595588235294117
within,c2mon,multilayerperceptron,0.0,1.0,147.0,20.0,0.0,0.0,0.875,0.0058823529411764,0.0,-0.0091287092917527,0.2386489756158873
within,c2mon,naivebayes,2.0,6.0,142.0,18.0,0.0833333333333333,0.1,0.8573529411764707,0.0477941176470588,0.09,0.0464600043219301,0.1933723772142889
within,c2mon,randomforest,0.0,9.0,139.0,20.0,0.0,0.0,0.8272058823529411,0.0536764705882352,0.0,-0.0735707960008956,0.0955698100918689
within,c2mon,svm,0.0,0.0,148.0,20.0,0.0,0.0,0.8808823529411764,0.0,0.0,0.0,0.1884210785129902
within,carbon-apimgt,adaboost,1.0,6.0,42.0,8.0,0.05,0.1,0.76,0.1166666666666666,0.0666666666666666,-0.0283772233983162,0.37
within,carbon-apimgt,decisiontree,1.0,6.0,42.0,8.0,0.0333333333333333,0.1,0.76,0.1166666666666666,0.05,-0.0269014170516879,0.4366666666666666
within,carbon-apimgt,multilayerperceptron,0.0,5.0,43.0,9.0,0.0,0.0,0.76,0.0833333333333333,0.0,-0.0916227766016838,0.3591666666666667
within,carbon-apimgt,naivebayes,0.0,5.0,43.0,9.0,0.0,0.0,0.76,0.0833333333333333,0.0,-0.0832455532033676,0.45
within,carbon-apimgt,randomforest,1.0,5.0,43.0,8.0,0.05,0.1,0.7766666666666666,0.1,0.0666666666666666,-0.0083772233983162,0.3641666666666666
within,carbon-apimgt,svm,0.0,0.0,48.0,9.0,0.0,0.0,0.8433333333333334,0.0,0.0,0.0,0.26
within,dnsjava,adaboost,33.0,19.0,46.0,21.0,0.6366666666666666,0.6066666666666667,0.6636363636363638,0.4371212121212121,0.6083566433566433,0.3253153439038316,0.6458260582010581
within,dnsjava,decisiontree,35.0,20.0,45.0,19.0,0.635079365079365,0.6366666666666667,0.671969696969697,0.4621212121212121,0.6253030303030302,0.3349400721409018,0.7157972582972583
within,dnsjava,multilayerperceptron,35.0,31.0,34.0,19.0,0.5352380952380953,0.6433333333333333,0.5787878787878787,0.5553030303030304,0.5772144522144522,0.1763887789076176,0.54469708994709
within,dnsjava,naivebayes,40.0,29.0,36.0,14.0,0.5892063492063493,0.7433333333333333,0.6378787878787879,0.581060606060606,0.6487745587745588,0.3064437361154908,0.6047809042809043
within,dnsjava,randomforest,33.0,22.0,43.0,21.0,0.6122222222222222,0.6033333333333333,0.6386363636363638,0.4621212121212121,0.5922727272727273,0.2770860289288942,0.6644648869648869
within,dnsjava,svm,36.0,26.0,39.0,18.0,0.5863095238095238,0.67,0.6303030303030303,0.521969696969697,0.6133422133422133,0.2728811428615926,0.6217438672438672
within,dropwizard,adaboost,1.0,11.0,237.0,21.0,0.05,0.05,0.8814814814814815,0.0444444444444444,0.05,0.0013589941132431,0.1977341476145487
within,dropwizard,decisiontree,1.0,22.0,226.0,21.0,0.025,0.05,0.8407407407407407,0.0851851851851851,0.0333333333333333,-0.0463871423740506,0.0957671957671957
within,dropwizard,multilayerperceptron,0.0,2.0,246.0,22.0,0.0,0.0,0.9111111111111112,0.0074074074074074,0.0,-0.01,0.3586510390126118
within,dropwizard,naivebayes,6.0,8.0,240.0,16.0,0.3833333333333333,0.2833333333333333,0.9111111111111112,0.0518518518518518,0.3166666666666666,0.2885810451318027,0.3508169471324506
within,dropwizard,randomforest,2.0,17.0,231.0,20.0,0.0833333333333333,0.1,0.8629629629629629,0.0703703703703703,0.09,0.0245636376208513,0.1258384439634439
within,dropwizard,svm,0.0,0.0,248.0,22.0,0.0,0.0,0.9185185185185184,0.0,0.0,0.0,0.3551023612470224
within,elastic-job-lite,adaboost,3.0,10.0,117.0,10.0,0.2,0.2,0.8571428571428571,0.0928571428571428,0.2,0.1339804069243801,0.3672377622377621
within,elastic-job-lite,decisiontree,3.0,10.0,117.0,10.0,0.2,0.2,0.8571428571428571,0.0928571428571428,0.2,0.1339804069243801,0.3357142857142857
within,elastic-job-lite,multilayerperceptron,0.0,0.0,127.0,13.0,0.0,0.0,0.9071428571428573,0.0,0.0,0.0,0.1131186868686868
within,elastic-job-lite,naivebayes,12.0,121.0,6.0,1.0,0.0897435897435897,0.9,0.1285714285714285,0.95,0.1614285714285714,-0.028193032305086,0.1516870629370629
within,elastic-job-lite,randomforest,3.0,12.0,115.0,10.0,0.2,0.2,0.8428571428571427,0.1071428571428571,0.2,0.1276576746321559,0.2806547619047619
within,elastic-job-lite,svm,0.0,0.0,127.0,13.0,0.0,0.0,0.9071428571428573,0.0,0.0,0.0,0.1077049339549339
within,esper,adaboost,31.0,24.0,55.0,38.0,0.5836111111111111,0.4476190476190475,0.5795238095238096,0.3714285714285714,0.492004662004662,0.157297656556975,0.5814227108869965
within,esper,decisiontree,39.0,35.0,44.0,30.0,0.5496969696969697,0.5666666666666667,0.5604761904761905,0.5,0.5499847374847374,0.1239964586602385,0.6441341991341991
within,esper,multilayerperceptron,27.0,17.0,62.0,42.0,0.6205555555555555,0.388095238095238,0.6,0.2966666666666667,0.4650252525252525,0.193717740784871,0.6224039981182837
within,esper,naivebayes,27.0,15.0,64.0,42.0,0.6816666666666665,0.388095238095238,0.6147619047619048,0.2828571428571429,0.4696969696969696,0.2400828926243815,0.6240345468024039
within,esper,randomforest,35.0,35.0,44.0,34.0,0.5179509379509379,0.5071428571428571,0.5333333333333334,0.4728571428571428,0.5043711843711843,0.063420319152977,0.5547292522292522
within,esper,svm,23.0,20.0,59.0,46.0,0.5133333333333333,0.3309523809523809,0.5542857142857144,0.29,0.3908702408702409,0.0832854506908528,0.5998251153608296
within,fastjson,adaboost,110.0,94.0,181.0,79.0,0.5309522719843086,0.5824561403508772,0.6274745605920444,0.4404717853839037,0.5487876022298772,0.2383563061727234,0.598529441374377
within,fastjson,decisiontree,136.0,116.0,159.0,53.0,0.5390787835353053,0.7187134502923976,0.6357076780758557,0.5432469935245143,0.6146525611930327,0.2944638192343903,0.6113323734487289
within,fastjson,multilayerperceptron,84.0,61.0,214.0,105.0,0.5917064295353769,0.4453216374269005,0.6423219241443108,0.3130434782608695,0.4664250369513526,0.2434483696728587,0.5743541240524621
within,fastjson,naivebayes,53.0,56.0,219.0,136.0,0.3839729225023343,0.2807017543859649,0.5864939870490287,0.2351988899167437,0.3170196753210559,0.0632691237959596,0.517196930280081
within,fastjson,randomforest,106.0,95.0,180.0,83.0,0.5303654678654679,0.5608187134502924,0.6162349676225716,0.4331174838112858,0.5214919548616945,0.222757789822288,0.5703788068140896
within,fastjson,svm,0.0,1.0,274.0,189.0,0.0,0.0,0.5905180388529141,0.002127659574468,0.0,-0.0121455970602647,0.5418984044663001
within,hadoop,adaboost,71.0,82.0,1508.0,711.0,0.4513841465439931,0.0907497565725413,0.6656774102045883,0.0645002304719356,0.1490534934012164,0.0711344357753174,0.4057561625342242
within,hadoop,decisiontree,251.0,493.0,1097.0,531.0,0.338242509858226,0.3209347614410905,0.5682994716874091,0.3136492571712229,0.3286385276359067,0.0113750954609409,0.4401707769919737
within,hadoop,multilayerperceptron,70.0,65.0,1525.0,712.0,0.522051106787949,0.0895163907822135,0.6724249193348226,0.05691947665142,0.1516882993326818,0.0990354159821039,0.4316673830408085
within,hadoop,naivebayes,108.0,109.0,1481.0,674.0,0.5031812169312169,0.1380558260305095,0.6698950466262455,0.091477856965571,0.2153857304597203,0.1146062842776693,0.4193542745936979
within,hadoop,randomforest,259.0,510.0,1080.0,523.0,0.3366842699889715,0.3311424862057773,0.5645020033329787,0.3241871432117151,0.3332363535826989,0.0104067496640852,0.3640486887623008
within,hadoop,svm,50.0,45.0,1545.0,732.0,0.5365909090909091,0.0639402791301525,0.6724320107789952,0.0400489309647909,0.1134739124827501,0.0867970020528798,0.4307278294414624
within,hbase,adaboost,445.0,218.0,31.0,32.0,0.671113835733361,0.93302304964539,0.6556697108066972,0.9132610350076104,0.7803304111646676,0.1063915154255789,0.7596981712599443
within,hbase,decisiontree,364.0,118.0,131.0,113.0,0.7563688232487236,0.7629432624113475,0.6818683409436834,0.6638127853881278,0.757433775113587,0.2946297218665697,0.837472758757125
within,hbase,multilayerperceptron,436.0,207.0,42.0,41.0,0.678456375554305,0.9141843971631204,0.6583904109589042,0.885654490106545,0.7782387331101834,0.1280366368659974,0.7702091360862328
within,hbase,naivebayes,440.0,230.0,19.0,37.0,0.6565209415638118,0.9224290780141844,0.6322488584474886,0.922945205479452,0.7668170704196953,-2.2783814170798665e-07,0.720241367309207
within,hbase,randomforest,370.0,118.0,131.0,107.0,0.7599255161598386,0.7754875886524822,0.6901255707762557,0.6720700152207001,0.7656282063028015,0.307748346709,0.7811156365011861
within,hbase,svm,477.0,249.0,0.0,0.0,0.6570205479452055,1.0,0.6570205479452055,1.0,0.793007847767206,0.0,0.7307635742851556
within,helios,adaboost,6.0,17.0,74.0,12.0,0.25,0.3,0.7336363636363636,0.2109090909090909,0.2466666666666666,0.1117681791113997,0.298859126984127
within,helios,decisiontree,5.0,18.0,73.0,13.0,0.1316666666666666,0.25,0.7172727272727274,0.209090909090909,0.1704761904761905,0.0222113870958215,0.3003787878787879
within,helios,multilayerperceptron,0.0,1.0,90.0,18.0,0.0,0.0,0.8263636363636364,0.009090909090909,0.0,-0.0149071198499986,0.2522321428571429
within,helios,naivebayes,0.0,0.0,91.0,18.0,0.0,0.0,0.8354545454545456,0.0,0.0,0.0,0.1573863636363636
within,helios,randomforest,5.0,13.0,78.0,13.0,0.1733333333333333,0.25,0.7627272727272728,0.1636363636363636,0.1971428571428571,0.0847920637839659,0.2997510822510822
within,helios,svm,0.0,0.0,91.0,18.0,0.0,0.0,0.8354545454545456,0.0,0.0,0.0,0.155559163059163
within,hutool,adaboost,21.0,24.0,51.0,30.0,0.4661904761904761,0.4133333333333334,0.5692307692307692,0.3576923076923077,0.4256060606060606,0.0954979404624867,0.4834352591852592
within,hutool,decisiontree,25.0,30.0,45.0,26.0,0.4856060606060605,0.4899999999999999,0.5564102564102564,0.4358974358974359,0.4762878787878787,0.0858881757663468,0.5628036130536131
within,hutool,multilayerperceptron,16.0,14.0,61.0,35.0,0.4499999999999999,0.31,0.6096153846153846,0.2352564102564102,0.3638888888888889,0.1280640700479186,0.5394746873496873
within,hutool,naivebayes,13.0,7.0,68.0,38.0,0.5666666666666667,0.2533333333333333,0.6403846153846153,0.157051282051282,0.3404761904761905,0.1992247343844003,0.5518923761423762
within,hutool,randomforest,25.0,30.0,45.0,26.0,0.4856060606060605,0.4899999999999999,0.5564102564102564,0.4358974358974359,0.4762878787878787,0.0858881757663468,0.5104738872238872
within,hutool,svm,0.0,2.0,73.0,51.0,0.0,0.0,0.5782051282051281,0.0166666666666666,0.0,-0.0509647191437625,0.5459042624042624
within,incubator-dubbo,adaboost,2.0,4.0,340.0,25.0,0.2,0.0833333333333333,0.921977240398293,0.0160739687055476,0.1166666666666666,0.1099945409737629,0.2218241728569218
within,incubator-dubbo,decisiontree,2.0,22.0,322.0,25.0,0.12,0.1,0.8733285917496444,0.0647226173541963,0.0952380952380952,0.0416925926687853,0.130343764817449
within,incubator-dubbo,multilayerperceptron,0.0,2.0,342.0,27.0,0.0,0.0,0.9218349928876244,0.0054054054054054,0.0,-0.0071007160249672,0.181258172159081
within,incubator-dubbo,naivebayes,0.0,1.0,343.0,27.0,0.0,0.0,0.9245376955903272,0.0027027027027027,0.0,-0.0049507377148833,0.1258241943769437
within,incubator-dubbo,randomforest,2.0,17.0,327.0,25.0,0.125,0.1,0.8867709815078235,0.051280227596017,0.1,0.0564237995375192,0.1927931988884001
within,incubator-dubbo,svm,0.0,0.0,344.0,27.0,0.0,0.0,0.92724039829303,0.0,0.0,0.0,0.108112601781996
within,java-websocket,adaboost,82.0,4.0,8.0,2.0,0.9577777777777776,0.976388888888889,0.94,0.8955555555555555,0.965813553491572,0.6319318171381528,0.9638271604938272
within,java-websocket,decisiontree,82.0,3.0,9.0,2.0,0.9677777777777776,0.976388888888889,0.95,0.8855555555555557,0.9710767113863088,0.7319318171381528,0.9820833333333332
within,java-websocket,multilayerperceptron,83.0,3.0,9.0,1.0,0.9677777777777776,0.9888888888888888,0.96,0.8955555555555555,0.9777433780529756,0.7555555555555555,0.9677645502645502
within,java-websocket,naivebayes,79.0,1.0,11.0,5.0,0.9888888888888888,0.940277777777778,0.9377777777777778,0.8333333333333334,0.9623529411764704,0.8086638271358269,0.9914930555555556
within,java-websocket,randomforest,83.0,3.0,9.0,1.0,0.9688888888888888,0.9888888888888888,0.96,0.8955555555555555,0.9783625730994152,0.6888888888888889,0.9976543209876544
within,java-websocket,svm,81.0,1.0,11.0,3.0,0.9888888888888888,0.9638888888888888,0.9577777777777776,0.8533333333333333,0.9749019607843138,0.8656208988865629,0.9673341049382717
within,jfreechart,adaboost,35.0,55.0,283.0,187.0,0.3642948717948717,0.1575098814229249,0.5678571428571428,0.1607142857142857,0.2179474878905619,-0.0146872275524219,0.3954964866577972
within,jfreechart,decisiontree,83.0,143.0,195.0,139.0,0.3694998280080739,0.3735177865612648,0.4964285714285714,0.4035714285714286,0.3704877183402666,-0.0493320569603914,0.4933503451934009
within,jfreechart,multilayerperceptron,37.0,36.0,302.0,185.0,0.5795670995670996,0.166798418972332,0.6053571428571428,0.1303571428571428,0.2451089661773598,0.1031690388953253,0.4782416870988272
within,jfreechart,naivebayes,78.0,83.0,255.0,144.0,0.4979800836418483,0.3509881422924901,0.5946428571428573,0.2875,0.4063056863659903,0.1193430798756106,0.4928754718339417
within,jfreechart,randomforest,82.0,144.0,194.0,140.0,0.3633902853767921,0.3689723320158102,0.4928571428571429,0.4035714285714286,0.3653414430444742,-0.0572979591055181,0.3943201246680668
within,jfreechart,svm,14.0,13.0,325.0,208.0,0.4,0.0634387351778656,0.6053571428571428,0.0482142857142857,0.1079413919413919,0.0485278035790035,0.4904908850950023
within,jhipster-registry,adaboost,1.0,2.0,9.0,2.0,0.1,0.1,0.7,0.25,0.1,0.1,0.55
within,jhipster-registry,decisiontree,1.0,2.0,9.0,2.0,0.1,0.1,0.7,0.25,0.1,0.1,0.6
within,jhipster-registry,multilayerperceptron,0.0,2.0,9.0,3.0,0.0,0.0,0.65,0.2,0.0,0.0,0.65
within,jhipster-registry,naivebayes,2.0,5.0,6.0,1.0,0.15,0.2,0.5,0.55,0.1666666666666666,0.1,0.65
within,jhipster-registry,randomforest,1.0,2.0,9.0,2.0,0.1,0.1,0.7,0.25,0.1,0.1,0.65
within,jhipster-registry,svm,0.0,1.0,10.0,3.0,0.0,0.0,0.75,0.1,0.0,0.0,0.65
within,joda-time,adaboost,2.0,6.0,378.0,9.0,0.15,0.2,0.9621794871794872,0.0202564102564102,0.1666666666666666,0.1597953089613611,0.2270373792873792
within,joda-time,decisiontree,2.0,9.0,375.0,9.0,0.1,0.2,0.954551282051282,0.0278846153846153,0.1333333333333333,0.1243736989423262,0.3113461538461538
within,joda-time,multilayerperceptron,1.0,1.0,383.0,10.0,0.1,0.1,0.9721794871794872,0.0051282051282051,0.1,0.0973684210526315,0.1957750906500906
within,joda-time,naivebayes,0.0,11.0,373.0,11.0,0.0,0.0,0.9442948717948718,0.0278846153846153,0.0,-0.0237901030079822,0.0813198573236936
within,joda-time,randomforest,0.0,6.0,378.0,11.0,0.0,0.0,0.957051282051282,0.0151282051282051,0.0,-0.0126103414784432,0.1538141025641025
within,joda-time,svm,0.0,0.0,384.0,11.0,0.0,0.0,0.9721794871794872,0.0,0.0,0.0,0.1756339011230316
within,junit-quickcheck,adaboost,2.0,6.0,22.0,9.0,0.1,0.2,0.6166666666666667,0.2,0.1333333333333333,-0.0178632794954081,0.3708333333333332
within,junit-quickcheck,decisiontree,2.0,6.0,22.0,9.0,0.1,0.2,0.6166666666666667,0.2,0.1333333333333333,-0.0178632794954081,0.4666666666666667
within,junit-quickcheck,multilayerperceptron,3.0,1.0,27.0,8.0,0.3,0.3,0.775,0.1083333333333333,0.3,0.2666666666666667,0.5333333333333334
within,junit-quickcheck,naivebayes,3.0,6.0,22.0,8.0,0.25,0.3,0.65,0.2333333333333333,0.2666666666666666,0.0910683602522959,0.4916666666666666
within,junit-quickcheck,randomforest,2.0,6.0,22.0,9.0,0.1,0.2,0.6166666666666667,0.2,0.1333333333333333,-0.0178632794954081,0.4208333333333333
within,junit-quickcheck,svm,2.0,0.0,28.0,9.0,0.2,0.2,0.7666666666666667,0.05,0.2,0.2,0.5
within,marine-api,adaboost,0.0,4.0,84.0,3.0,0.0,0.0,0.9233333333333336,0.0444444444444444,0.0,-0.0125,0.4368055555555555
within,marine-api,decisiontree,0.0,4.0,84.0,3.0,0.0,0.0,0.9233333333333336,0.0444444444444444,0.0,-0.0125,0.466111111111111
within,marine-api,multilayerperceptron,0.0,0.0,88.0,3.0,0.0,0.0,0.9677777777777778,0.0,0.0,0.0,0.3763888888888889
within,marine-api,naivebayes,2.0,58.0,30.0,1.0,0.0236111111111111,0.2,0.3522222222222222,0.6577777777777778,0.0422222222222222,0.0166666666666666,0.4875
within,marine-api,randomforest,0.0,3.0,85.0,3.0,0.0,0.0,0.9344444444444444,0.0333333333333333,0.0,-0.0125,0.416111111111111
within,marine-api,svm,0.0,0.0,88.0,3.0,0.0,0.0,0.9677777777777778,0.0,0.0,0.0,0.4875
within,oci-java-sdk,adaboost,9.0,10.0,20.0,8.0,0.4833333333333333,0.5,0.61,0.4049999999999999,0.4599999999999999,0.1891411538058255,0.6008333333333333
within,oci-java-sdk,decisiontree,9.0,10.0,20.0,8.0,0.4833333333333333,0.5,0.61,0.4049999999999999,0.4599999999999999,0.1891411538058255,0.5766666666666667
within,oci-java-sdk,multilayerperceptron,9.0,3.0,27.0,8.0,0.6166666666666666,0.55,0.77,0.255,0.5466666666666666,0.4672885952479813,0.6320833333333333
within,oci-java-sdk,naivebayes,6.0,5.0,25.0,11.0,0.3166666666666666,0.35,0.655,0.24,0.3133333333333333,0.1870790811898598,0.62
within,oci-java-sdk,randomforest,8.0,10.0,20.0,9.0,0.5166666666666666,0.45,0.585,0.39,0.4466666666666666,0.1593100371231091,0.5720833333333333
within,oci-java-sdk,svm,5.0,4.0,26.0,12.0,0.35,0.3,0.655,0.2,0.3,0.1816496580927726,0.5575
within,openpojo,adaboost,3.0,4.0,129.0,2.0,0.2,0.3,0.9565934065934064,0.0505494505494505,0.2333333333333333,0.2358732440973515,0.5577380952380953
within,openpojo,decisiontree,3.0,4.0,129.0,2.0,0.2,0.3,0.9565934065934064,0.0505494505494505,0.2333333333333333,0.2358732440973515,0.6071428571428571
within,openpojo,multilayerperceptron,0.0,1.0,132.0,5.0,0.0,0.0,0.9571428571428572,0.0071428571428571,0.0,0.0,0.3863095238095238
within,openpojo,naivebayes,0.0,8.0,125.0,5.0,0.0,0.0,0.906043956043956,0.0582417582417582,0.0,-0.023076923076923,0.2901556776556776
within,openpojo,randomforest,3.0,3.0,130.0,2.0,0.2,0.3,0.9642857142857142,0.0428571428571428,0.2333333333333333,0.2358732440973515,0.575
within,openpojo,svm,0.0,0.0,133.0,5.0,0.0,0.0,0.9642857142857142,0.0,0.0,0.0,0.2812271062271062
within,oryx,adaboost,0.0,9.0,79.0,13.0,0.0,0.0,0.7818181818181819,0.09,0.0,-0.0999999999999999,0.2409523809523809
within,oryx,decisiontree,0.0,8.0,80.0,13.0,0.0,0.0,0.7918181818181819,0.08,0.0,-0.0888888888888888,0.3187121212121211
within,oryx,multilayerperceptron,0.0,1.0,87.0,13.0,0.0,0.0,0.8618181818181819,0.01,0.0,-0.0111111111111111,0.3182539682539682
within,oryx,naivebayes,5.0,16.0,72.0,8.0,0.2833333333333333,0.35,0.7618181818181818,0.2081818181818182,0.3066666666666666,0.1810269367227129,0.4053472222222222
within,oryx,randomforest,0.0,8.0,80.0,13.0,0.0,0.0,0.7918181818181819,0.08,0.0,-0.0888888888888888,0.293771645021645
within,oryx,svm,0.0,0.0,88.0,13.0,0.0,0.0,0.8718181818181818,0.0,0.0,0.0,0.3928373015873015
within,querydsl,adaboost,0.0,5.0,544.0,36.0,0.0,0.0,0.9299824663939218,0.0085330216247808,0.0,-0.0147795216107072,0.1945214084175004
within,querydsl,decisiontree,6.0,27.0,522.0,30.0,0.2309523809523809,0.1666666666666666,0.9027177089421392,0.056312098188194,0.1848484848484848,0.1417170217915253,0.2123071970118653
within,querydsl,multilayerperceptron,1.0,0.0,549.0,35.0,0.1,0.0333333333333333,0.9402396259497372,0.0017241379310344,0.05,0.05671308728156,0.2472849821680514
within,querydsl,naivebayes,0.0,0.0,549.0,36.0,0.0,0.0,0.9385154880187024,0.0,0.0,0.0,0.175082608273649
within,querydsl,randomforest,7.0,16.0,533.0,29.0,0.2916666666666666,0.1916666666666666,0.9231443600233782,0.0392752776154295,0.2269047619047619,0.1959369640783305,0.284928287852486
within,querydsl,svm,0.0,0.0,549.0,36.0,0.0,0.0,0.9385154880187024,0.0,0.0,0.0,0.1714755642312681
within,retrofit,adaboost,25.0,18.0,32.0,23.0,0.5349999999999999,0.5199999999999999,0.5788888888888888,0.4411111111111111,0.5192424242424242,0.152599160176653,0.6208670634920634
within,retrofit,decisiontree,22.0,20.0,30.0,26.0,0.5183333333333333,0.445,0.5266666666666666,0.4266666666666667,0.4667765567765568,0.0472332546129745,0.6155555555555555
within,retrofit,multilayerperceptron,30.0,24.0,26.0,18.0,0.5633333333333332,0.63,0.5722222222222222,0.5522222222222222,0.5850505050505049,0.1534580063708274,0.5449900793650794
within,retrofit,naivebayes,34.0,26.0,24.0,14.0,0.5704761904761904,0.7150000000000001,0.5933333333333334,0.6133333333333333,0.6274980574980574,0.2044588024661483,0.591625
within,retrofit,randomforest,19.0,23.0,27.0,29.0,0.4404761904761904,0.385,0.4655555555555555,0.4277777777777777,0.395995670995671,-0.0736050151789561,0.5247480158730159
within,retrofit,svm,21.0,20.0,30.0,27.0,0.4666666666666666,0.4349999999999999,0.518888888888889,0.4188888888888889,0.4446320346320346,0.0235018964358103,0.5117896825396826
within,riptide,adaboost,0.0,6.0,42.0,8.0,0.0,0.0,0.7533333333333333,0.1066666666666666,0.0,-0.0716227766016837,0.1933333333333333
within,riptide,decisiontree,2.0,3.0,45.0,6.0,0.15,0.2,0.8466666666666667,0.0866666666666666,0.1666666666666666,0.1316227766016838,0.5766666666666667
within,riptide,multilayerperceptron,0.0,0.0,48.0,8.0,0.0,0.0,0.86,0.0,0.0,0.0,0.5416666666666666
within,riptide,naivebayes,0.0,0.0,48.0,8.0,0.0,0.0,0.86,0.0,0.0,0.0,0.3783333333333333
within,riptide,randomforest,2.0,2.0,46.0,6.0,0.15,0.2,0.8633333333333333,0.0699999999999999,0.1666666666666666,0.1432455532033675,0.5541666666666666
within,riptide,svm,0.0,0.0,48.0,8.0,0.0,0.0,0.86,0.0,0.0,0.0,0.3766666666666666
within,rxjava2-extras,adaboost,4.0,6.0,70.0,10.0,0.3,0.25,0.8222222222222223,0.1111111111111111,0.25,0.1838491867432072,0.3845833333333334
within,rxjava2-extras,decisiontree,5.0,7.0,69.0,9.0,0.35,0.35,0.8222222222222223,0.1333333333333333,0.3333333333333333,0.2534196896808782,0.5
within,rxjava2-extras,multilayerperceptron,7.0,8.0,68.0,7.0,0.3166666666666666,0.5,0.8333333333333333,0.1666666666666666,0.38,0.3237436669713333,0.5041666666666667
within,rxjava2-extras,naivebayes,0.0,1.0,75.0,14.0,0.0,0.0,0.8333333333333333,0.0111111111111111,0.0,-0.0125,0.3133928571428571
within,rxjava2-extras,randomforest,5.0,5.0,71.0,9.0,0.3,0.35,0.8444444444444444,0.1111111111111111,0.2999999999999999,0.2573599197584156,0.4556944444444444
