idProject,nameProject,productionClass,testCase,ERNC,FRNC,isResourceOptimism ,isResourceOptimismManual
21,oci-java-sdk,ConfigFileReader,com.oracle.bmc.configfilereadertest.defaultprofile,0,9,True,True
21,oci-java-sdk,ConfigFileReader,com.oracle.bmc.configfilereadertest.linewithemptykey,0,1,True,True
21,oci-java-sdk,ConfigFileReader,com.oracle.bmc.configfilereadertest.noconfigfile,0,3,True,True
21,oci-java-sdk,ConfigFileReader,com.oracle.bmc.configfilereadertest.noprofile,0,1,True,True
21,oci-java-sdk,DefaultConfigurator,com.oracle.bmc.http.defaultconfiguratortest.failifpropertyfalse,0,0,False,False
21,oci-java-sdk,DefaultConfigurator,com.oracle.bmc.http.defaultconfiguratortest.succeedifpropertytrue,0,0,False,False
21,oci-java-sdk,ExplicitlySetFilter,com.oracle.bmc.http.internal.explicitlysetfiltertest.testnullfieldinsuperclass,0,0,False,False
21,oci-java-sdk,ExplicitlySetFilter,com.oracle.bmc.http.internal.explicitlysetfiltertest.testnullinsubclass,0,0,False,False
21,oci-java-sdk,HttpDateUtils,com.oracle.bmc.http.internal.httpdateutilstest.format_rfc3339_zeromillis,0,0,False,False
21,oci-java-sdk,HttpDateUtils,com.oracle.bmc.http.internal.httpdateutilstest.otherdateheader_rfc3339_datetime_withmillis_utc,0,0,False,False
21,oci-java-sdk,ResponseHelper,com.oracle.bmc.http.internal.responsehelpertest.test_throwifnotsuccessful_validjsonresponse,0,0,False,False
21,oci-java-sdk,RestClientFactoryBuilder,com.oracle.bmc.http.internal.restclientfactorybuildertest.testdefaultconfigurator,0,0,False,False
21,oci-java-sdk,RestClientFactoryBuilder,com.oracle.bmc.http.internal.restclientfactorybuildertest.testsetdefaultconfiguratorwithadditionalconfigurators,0,0,False,False
21,oci-java-sdk,RestClient,com.oracle.bmc.http.internal.restclienttest.filter_headerabsent,0,0,False,False
21,oci-java-sdk,RestClient,com.oracle.bmc.http.internal.restclienttest.filter_headerabsentsetnull,0,0,False,False
21,oci-java-sdk,PEMFileRSAPrivateKeySupplier,com.oracle.bmc.http.signing.internal.pemfilersaprivatekeysuppliertest.ctor_invalidfile,0,2,True,False
21,oci-java-sdk,RequestSignerImpl,com.oracle.bmc.http.signing.internal.requestsignerimpltest.calculatemissingheaders_postduplicatableinputstreamasplaintext,0,0,False,False
21,oci-java-sdk,DefaultEndpointConfiguration,com.oracle.bmc.internal.defaultendpointconfigurationtest.allvariables_allfilledin,0,0,False,False
21,oci-java-sdk,DefaultEndpointConfiguration,com.oracle.bmc.internal.defaultendpointconfigurationtest.somevariables_nosecondleveldomain,0,0,False,False
21,oci-java-sdk,DefaultEndpointConfiguration,com.oracle.bmc.internal.defaultendpointconfigurationtest.somevariables_noservicename_nosecondleveldomain,0,0,False,False
21,oci-java-sdk,EndpointBuilder,com.oracle.bmc.internal.endpointbuildertest.createendpoint_usecustomtemplate,0,0,False,False
21,oci-java-sdk,EndpointBuilder,com.oracle.bmc.internal.endpointbuildertest.createendpoint_usecustomtemplate_alltemplatesused,0,0,False,False
