3966,6,wikidata-toolkit,Client,org.wikidata.wdtk.client.clienttest.testjsonoutput,False,True
3986,6,wikidata-toolkit,Datamodel,org.wikidata.wdtk.datamodel.helpers.datamodeltest.testgettimevaluedate,False,True
3988,6,wikidata-toolkit,ItemDocumentBuilder,org.wikidata.wdtk.datamodel.helpers.itemdocumentbuildertest.testdoublebuild,False,True
3999,6,wikidata-toolkit,DataObjectFactoryImpl,org.wikidata.wdtk.datamodel.implementation.dataobjectfactoryimpltest.testgettimevalue,False,True
4003,6,wikidata-toolkit,DatatypeIdImpl,org.wikidata.wdtk.datamodel.implementation.datatypeidimpltest.testiriforinvalidtype,False,True
4007,6,wikidata-toolkit,DatatypeIdImpl,org.wikidata.wdtk.datamodel.implementation.datatypeidimpltest.testirifortime,False,True
4018,6,wikidata-toolkit,FormIdValueImpl,org.wikidata.wdtk.datamodel.implementation.formidvalueimpltest.idvalidatedforfirstletter,False,True
4024,6,wikidata-toolkit,GlobeCoordinatesValueImpl,org.wikidata.wdtk.datamodel.implementation.globecoordinatesvalueimpltest.latitudewithinupperrange,False,True
4036,6,wikidata-toolkit,ItemIdValueImpl,org.wikidata.wdtk.datamodel.implementation.itemidvalueimpltest.testtojava,False,True
4044,6,wikidata-toolkit,LexemeIdValueImpl,org.wikidata.wdtk.datamodel.implementation.lexemeidvalueimpltest.testtojava,False,True
4051,6,wikidata-toolkit,PropertyDocumentImpl,org.wikidata.wdtk.datamodel.implementation.propertydocumentimpltest.testpropertytojson,False,True
4053,6,wikidata-toolkit,PropertyDocumentImpl,org.wikidata.wdtk.datamodel.implementation.propertydocumentimpltest.testwithoverridenaliases,False,True
4061,6,wikidata-toolkit,QuantityValueImpl,org.wikidata.wdtk.datamodel.implementation.quantityvalueimpltest.testtojson,False,True
4063,6,wikidata-toolkit,QuantityValueImpl,org.wikidata.wdtk.datamodel.implementation.quantityvalueimpltest.unitnotnull,False,True
4074,6,wikidata-toolkit,SnakGroup,org.wikidata.wdtk.datamodel.implementation.snakgrouptest.implementscollection,False,True
4075,6,wikidata-toolkit,SnakGroup,org.wikidata.wdtk.datamodel.implementation.snakgrouptest.propertyiscorrect,False,True
4076,6,wikidata-toolkit,SnakGroup,org.wikidata.wdtk.datamodel.implementation.snakgrouptest.snaklistnotempty,False,True
4078,6,wikidata-toolkit,SnakImpl,org.wikidata.wdtk.datamodel.implementation.snakimpltest.testvaluesnaktojava,False,True
4089,6,wikidata-toolkit,TermImpl,org.wikidata.wdtk.datamodel.implementation.termimpltest.testtojson,False,True
4093,6,wikidata-toolkit,MwLocalDumpFile,org.wikidata.wdtk.dumpfiles.mwlocaldumpfiletest.testguesscurrentdump,True,True
4104,6,wikidata-toolkit,BitVectorImpl,org.wikidata.wdtk.storage.datastructures.bitvectorimpltest.testinvalidpositionsizeget00,False,True
4112,6,wikidata-toolkit,MockDirectoryManager,org.wikidata.wdtk.testing.mockdirectorymanagertest.createfilefrominputstreamatomicreadonly,True,True
4115,6,wikidata-toolkit,MockDirectoryManager,org.wikidata.wdtk.testing.mockdirectorymanagertest.filenotfound,True,True
4125,6,wikidata-toolkit,WebResourceFetcher,org.wikidata.wdtk.util.webresourcefetchertest.testsetproxy,False,True
4128,6,wikidata-toolkit,BasicApiConnection,org.wikidata.wdtk.wikibaseapi.basicapiconnectiontest.loginerrors,False,True
4145,6,wikidata-toolkit,WbGetEntitiesAction,org.wikidata.wdtk.wikibaseapi.wbgetentitiesactiontest.testwbgetentitiesnoprops,False,True
4149,6,wikidata-toolkit,WikibaseDataEditor,org.wikidata.wdtk.wikibaseapi.wikibasedataeditortest.testcreateitembadtoken,False,True
4158,6,wikidata-toolkit,WikibaseDataFetcher,org.wikidata.wdtk.wikibaseapi.wikibasedatafetchertest.testwbgetentitiestitleempty,False,True
3975,6,wikidata-toolkit,DatamodelConverter,org.wikidata.wdtk.datamodel.helpers.datamodelconvertertest.testgenerationfromotheritemdocument,False,True
3984,6,wikidata-toolkit,Datamodel,org.wikidata.wdtk.datamodel.helpers.datamodeltest.testgetquantityvaluenounit,False,True
3991,6,wikidata-toolkit,StatementBuilder,org.wikidata.wdtk.datamodel.helpers.statementbuildertest.testemptystatement,False,True
4004,6,wikidata-toolkit,DatatypeIdImpl,org.wikidata.wdtk.datamodel.implementation.datatypeidimpltest.testiriforitem,False,True
