idProject,nameProject,productionClass,testCase,NRDB, NRF, isMysteryGuest ,isMysteryGuestManual
8,hutool,BeanPath,cn.hutool.core.bean.beanpathtest.beanpathtest3,0.0,0.0,False,False
8,hutool,BeanUtil,cn.hutool.core.bean.beanutiltest.beantomaptest,0.0,0.0,False,False
8,hutool,BeanUtil,cn.hutool.core.bean.beanutiltest.fillbeanwithmapignorecasetest,0.0,0.0,False,False
8,hutool,BeanUtil,cn.hutool.core.bean.beanutiltest.maptobeantest,0.0,0.0,False,False
8,hutool,BeanUtil,cn.hutool.core.bean.beanutiltest.trimbeanstrfieldstest,0.0,0.0,False,False
8,hutool,CollUtil,cn.hutool.core.collection.collutiltest.filtertest,0.0,0.0,False,False
8,hutool,CollUtil,cn.hutool.core.collection.collutiltest.splittest,0.0,0.0,False,False
8,hutool,CollUtil,cn.hutool.core.collection.collutiltest.tomaplistandtolistmaptest,0.0,0.0,False,False
8,hutool,IterUtil,cn.hutool.core.collection.iterutiltest.countmaptest,0.0,0.0,False,False
8,hutool,VersionComparator,cn.hutool.core.comparator.versioncomparatortest.versioncomparatortes6,0.0,0.0,False,False
8,hutool,VersionComparator,cn.hutool.core.comparator.versioncomparatortest.versioncomparatortest4,0.0,0.0,False,False
8,hutool,ConverterRegistry,cn.hutool.core.convert.converterregistrytest.customtest,0.0,0.0,False,False
8,hutool,Convert,cn.hutool.core.convert.converttest.longandbytestest,0.0,0.0,False,False
8,hutool,Convert,cn.hutool.core.convert.converttest.shortandbytestest,0.0,0.0,False,False
8,hutool,Convert,cn.hutool.core.convert.converttest.tochartest,0.0,0.0,False,False
8,hutool,Convert,cn.hutool.core.convert.converttest.todatetest,0.0,0.0,False,False
8,hutool,Convert,cn.hutool.core.convert.converttest.tolongtest,0.0,0.0,False,False
8,hutool,Convert,cn.hutool.core.convert.converttest.tonumbertest,0.0,0.0,False,False
8,hutool,Convert,cn.hutool.core.convert.converttest.tosqldatetest,0.0,0.0,False,False
8,hutool,NumberChineseFormater,cn.hutool.core.convert.numberchineseformatertest.formattranditionaltest,0.0,0.0,False,False
8,hutool,DateTime,cn.hutool.core.date.datetimetest.monthtest,0.0,0.0,False,False
8,hutool,DateTime,cn.hutool.core.date.datetimetest.mutabletest,0.0,0.0,False,False
8,hutool,DateTime,cn.hutool.core.date.datetimetest.quartertest,0.0,0.0,False,False
8,hutool,DateTime,cn.hutool.core.date.datetimetest.tostringtest,0.0,0.0,False,False
